post's uri,author's did,post's text,replyCount,repostCount,likeCount
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfhryzle4n2e,did:plc:4hm6gb7dzobynqrpypif3dck,"@trtworld: Turkish President Erdogan on Syria:

- Syrians, including Turkmen, Kurdish brothers and sisters, all won
- This victory is victory of ours, all of us
- No one will be able to cast shadow on this victory https://t.co/eKprcg1zyD",0,0,0
at://did:plc:763ol76nichmx2jeatobsflu/app.bsky.feed.post/3lfhrxcesdq2b,did:plc:763ol76nichmx2jeatobsflu,"🔵  LEBANON SAYS WILL WORK WITH SYRIA TO STRENGTHEN BORDERS

Full Story → https://m.piqsuite.com/reuters/lebanon-says-will-work-with-syria-to-strengthen-borders-2025-01-11-13-13-24",0,0,0
at://did:plc:vgcznks76ivmkhcdcufx4bbf/app.bsky.feed.post/3lfhrwinfxk2y,did:plc:vgcznks76ivmkhcdcufx4bbf,"For example, Syria.",0,0,1
at://did:plc:ei4hf4afcjrvze7trqweuhg7/app.bsky.feed.post/3lfhux7mkvc2j,did:plc:ei4hf4afcjrvze7trqweuhg7,"My review this week looks at the situation in Syria through the lens of American Imperialism, focussing especially on how this has empowered Islamist groups, and on the roles of Turkey and Israel.
medyanews.net/islamist-syr...",0,0,0
at://did:plc:oidyjkfp2z7236su64k5byaj/app.bsky.feed.post/3lfhrkieb6c2i,did:plc:oidyjkfp2z7236su64k5byaj,"Erdoğan first. After setting the date, the Mayor of Damascus postponed his meeting with Ekrem İmamoğlu, the Chairman of Union of Municipalities of Turkey and Mayor of Metropolitan Istanbul, until after the Turkish president’s visit to Syria.
gazeteoksijen.com/turkiye/imam...",0,0,0
at://did:plc:cibkfhndplm5nruibbkk6hat/app.bsky.feed.post/3lfhrgbxbiq2m,did:plc:cibkfhndplm5nruibbkk6hat,"[Delayed Report] On Jan 10, at 6:17 PM EST, 3 NW Syria [Orange Co, IN] Public reports Snow of 2.50 Inch #inwx Link",0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfhrckzs3x23,did:plc:4hm6gb7dzobynqrpypif3dck,"@trtworld: Lebanese Prime Minister Najib Mikati visits Damascus for the first time since before the Syrian civil war, signaling a shift towards improved relations between Lebanon and Syria
🔗  https://t.co/HSr7jk5N1g",0,0,0
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3lfhrapjqdz22,did:plc:mcb6n67plnrlx4lg35natk2b,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - 1﹐302
️⚠️💨3 - ukraine
️⚠️💨2 - gaza
️⚠️💨2 - accrington
️⚠️💨1 - caturday
️⚠️💨1 - jota
️⚠️💨1 - 鏡開き
️⚠️💨1 - morton
9th - 軍師
10th - 抱きしめ
(tap to see all posts w/ the word! ANDROID: long-press&copy)

#ListenToBlackVoices",0,0,1
at://did:plc:5ybwmeda66roeqphrmdsia5j/app.bsky.feed.post/3lfhrahc4pk2k,did:plc:5ybwmeda66roeqphrmdsia5j,"🇸🇾 Breaking | Two Syrian Shia men from the Qusayr countryside near the Lebanese border were kidnapped and later found dead. This incident is part of the ongoing rampant Turko-israeli sponsored sectarian massacre in Syria, where Alawites and Shia are being targeted and murdered.

🔹 @enemywatch",0,0,0
at://did:plc:clvvczkaugvsts5c2asaj4iy/app.bsky.feed.post/3lfhqzyedas2r,did:plc:clvvczkaugvsts5c2asaj4iy,"#Syria 🇸🇾: Salvation Government conducted an operation against an alleged #ISIS cell in the city of #Damascus.

As a result AKS-74U  carbines, an East German MPi-KMS  rifle, TM-62M  landmines (with UZRGM fuzes for PBIED attacks)  and F-1 / RGD-5  grenades were captured.",0,0,6
at://did:plc:rgrfve4am3otlh62rfq2wogz/app.bsky.feed.post/3lfhqubgqsc27,did:plc:rgrfve4am3otlh62rfq2wogz,"kkrva.se/syria-in-the...

En kristen araber, som er oppvokst i et katolsk hjem i Nordvest-Syria der de Tyrkia-støttede opprørsgrupper okkuperer Idlib og Afrin, sa under 1. verdenskrig kjempet kristne og muslimske arabere sammen for å frigjøre seg den osmanske kolonimakten
issuu.com/bajaswebstud...",0,0,0
at://did:plc:4yvmarttqjtojg6ylblqmcah/app.bsky.feed.post/3lfhqt4fwqc2s,did:plc:4yvmarttqjtojg6ylblqmcah,Syria finding it's way after overthrowing Assad is good.,0,0,0
at://did:plc:7ojweobfii3t3rx3nqhrhtyr/app.bsky.feed.post/3lfhqt3ybac2d,did:plc:7ojweobfii3t3rx3nqhrhtyr,"UPDATES: #Syria --- US and #EU Easing Aid Restrictions, But Sanctions Remain

eaworldview.com/2025/01/syri...",0,0,0
at://did:plc:5mgce7rpdzcg2xq646b45gni/app.bsky.feed.post/3lfhqt3bsic2u,did:plc:5mgce7rpdzcg2xq646b45gni,"united24media.com/world/ukrain...
🇺🇦 #Ukraine #politics #world #Syria #news #government",0,0,1
at://did:plc:emnw7vbot6bnt3yzvt3z7gjf/app.bsky.feed.post/3lfhqqfdrj22j,did:plc:emnw7vbot6bnt3yzvt3z7gjf,"Later today we have Azzam Tamimi on The Thinking Muslim. We discuss Arab unity, Palestine and Syria. Tune in on YouTube at 6pm 

youtube.com/@thethinking...",0,0,2
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lfhqqbrkac2y,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa  #losangeles
www.youtube.com/watch?v=xN2y...
(For you)  Manny More daily new videos scroll down ***click the playlist link.***",0,0,1
at://did:plc:rf3titnx2okrypvnpcnukd4f/app.bsky.feed.post/3lfhqbtlxn227,did:plc:rf3titnx2okrypvnpcnukd4f,"Craig Murray: ""Both Syria and Lebanon have in the last month gained new leaders whose chief qualification for office is that they both commanded military forces which did not fire a single shot against Israeli invasion and occupation of their countries.""

www.craigmurray.org.uk/archives/202...",0,7,13
at://did:plc:2k6avu5mrlxqqwsfceza2g3w/app.bsky.feed.post/3lfhq3wui722b,did:plc:2k6avu5mrlxqqwsfceza2g3w,"Lebanon: Syria is “on the same distance” from Lebanon
via Sky News Arabia
(machine translated)",0,0,0
at://did:plc:5ybwmeda66roeqphrmdsia5j/app.bsky.feed.post/3lfhpxcsjpc2k,did:plc:5ybwmeda66roeqphrmdsia5j,"
🔵The escalation of assassination cases targeting members of the Alawite community in Syria is disturbing. Today, a man and his wife were killed, while residents of Ain Al-Sharqiya, in the Jableh countryside of Latakia, held a funeral for three farmers who were killed earlier.

t.me/enhawarnews ✅",0,0,0
at://did:plc:a74tjogmmhz5w2skcog54ssv/app.bsky.feed.post/3lfhpr4khws2z,did:plc:a74tjogmmhz5w2skcog54ssv,"[1/4] Catch up on our recent analysis: 

• Artificial Intelligence and Emerging Technologies Initiative
• Trump sentencing 
• New Orleans terror attack
• Israel-Hamas War
• Syria

www.justsecurity.org/106133/diges...",1,5,17
at://did:plc:6fmrtrdwkr3ynupisf6xf54l/app.bsky.feed.post/3lfhpjosyic2j,did:plc:6fmrtrdwkr3ynupisf6xf54l,"Erdogan tries to in Syria, Libya",0,0,0
at://did:plc:77vaotvfeliy5xivovpjefdo/app.bsky.feed.post/3lfhpgxa62k2u,did:plc:77vaotvfeliy5xivovpjefdo,"Made it to Bluesky! Would love to (re)connect here. Main & long-standing interests #Isis, #ISKP, armed groups in #Afghanistan & region. Also, humans everywhere. #Feminism always. Nowadays a newcomer in #Syria.",0,1,0
at://did:plc:knuqj6mev7tx5u2yzrryqvlu/app.bsky.feed.post/3lfhpaqhi2s2s,did:plc:knuqj6mev7tx5u2yzrryqvlu,"@Eurasia Group’s #TopRisks2025 highlights a growing tragedy: ungoverned spaces. From Haiti to Syria, millions suffer as global leadership retreats. These crises impact us all—displacement, radicalization, instability. We can’t look away. #GlobalCitizenship #UngovernedSpaces lnkd.in/eZ6n8fy8",0,0,0
at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3lfhp73k55r2n,did:plc:43fdk46qa5gsokzygzildsaq,Ahmed Al-Sharaa: We seek to strengthen social ties between Syria and Lebanon,0,0,0
at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3lfhp4ttbjh2q,did:plc:43fdk46qa5gsokzygzildsaq,Mikati: We will cooperate with Syria to control the land borders and follow up on the demarcation of the maritime borders between the two countries,0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfhp2orcqu2s,did:plc:4hm6gb7dzobynqrpypif3dck,"@Telegraph: ✍️ 'The clock is ticking and the free world must act with speed to prevent Syria descending back into the dark ages of Isis and civil conflict' | Writes @HamishDBG

Read the comment ⬇️
 https://t.co/B7s7CuChBA",0,0,0
at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3lfhp2ltpnp2q,did:plc:43fdk46qa5gsokzygzildsaq,Mikati: I came out of my meeting with Sharaa feeling relieved about the future of Syria and the future of Lebanese-Syrian relations,0,0,0
at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3lfhoyecrz52t,did:plc:43fdk46qa5gsokzygzildsaq,Mikati after meeting with Sharaa: The good neighborliness that unites Syria and Lebanon is the basis that will govern the nature of cooperation in the next stage,0,0,0
at://did:plc:m2hbyxumfxze7zyebmujlc33/app.bsky.feed.post/3lfhopmc5py2s,did:plc:m2hbyxumfxze7zyebmujlc33,"Reuters: Efforts to end Kurdish militant conflict in Turkey face Syria test
Author(s): Daren Butler, Ece Toksabay, Umit Ozdal
#worldnews",0,0,0
at://did:plc:yxayovxttguawgiwwmjnz4e6/app.bsky.feed.post/3lfhomcb2p222,did:plc:yxayovxttguawgiwwmjnz4e6,"Difficult times for the Kurds, Turkey, and Syrians are ahead as various interests vie for power and influence as the new regime in Syria takes over. Difficult to say what the days ahead hold, especially as Israel continues to expand its war in the area. #Syria #Kurds #Turkey #ForeignPolicy #Israel",1,2,4
at://did:plc:c2tavuhs56rsnpk3we755neq/app.bsky.feed.post/3lfhojzyiqk27,did:plc:c2tavuhs56rsnpk3we755neq,"Now this is someone who has done a TREMENDOUS amount of work on themselves, and what follows is obviously not applicable in all cases - everyone is different.

It's also important to keep in mind that whomever investigates barbarity in Syria needs all the support they can get.",1,0,2
at://did:plc:c2tavuhs56rsnpk3we755neq/app.bsky.feed.post/3lfhojzxbok27,did:plc:c2tavuhs56rsnpk3we755neq,"A quick note on empathy and being cautious about not rettraumatising victims. 

A friend of mine described a run-in with the, I believe, UN Commission of Inquiry on Syria, in a place where he was detained and tortured.",1,1,4
at://did:plc:jmgkutgxzv46hdipkdf342dy/app.bsky.feed.post/3lfhofqh7wc2p,did:plc:jmgkutgxzv46hdipkdf342dy,"Manufacturing Consent For Regime Change In Syria
www.medialens.org/2025/manufac...",0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfhof5bbfs2y,did:plc:4hm6gb7dzobynqrpypif3dck,"@HenryBodkin: The teeth and bones that hold the key to this century's worst chemical weapons attack.

My first report with from Syria with @heathcliffom in Eastern Ghouta, Damascus

",0,0,0
at://did:plc:aas73ce7nxu3wldul2ngmc4i/app.bsky.feed.post/3lfhnxwsjtc2d,did:plc:aas73ce7nxu3wldul2ngmc4i,"""Assad's Fall Marks Turning Point for Syria and Middle East Amid Political Turmoil, Kurdish Issue, and Refugee Crisis as Global Powers Convene.""

#SyriaCrisis #MiddleEast #KurdishIssue #Diplomacy

🔗 medyanews.rs/bE5Gaad
➡️alternative: justpaste.it/gz21u",0,1,3
at://did:plc:7o3evg6wcszydxwbvmfc4ukb/app.bsky.feed.post/3lfhnm37gsc2f,did:plc:7o3evg6wcszydxwbvmfc4ukb,"Sanctions relief is critical for the recovery of Syria's private sector. But private sector activity cannot rebuild the devastated country.

I explain why the debate on Syria sanctions should really be about Western commitments for reconstruction aid.
www.bourseandbazaar.com/articles/202...",0,0,4
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfhn4pj3nq2a,did:plc:4hm6gb7dzobynqrpypif3dck,"@anadoluagency: Turkish Foreign Minister Hakan Fidan is set to attend a meeting on Syria in the Saudi capital of Riyadh on Sunday, according to diplomatic sources  https://t.co/rKYMOnZPcR",0,0,0
at://did:plc:5oxnjt7sug5pczkrgviuzyms/app.bsky.feed.post/3lfhn3fu55u27,did:plc:5oxnjt7sug5pczkrgviuzyms,"
🌐 Syrians sing songs of victory, revolution a month after Assad’s overthrow

#Rebels   #Syria   

https://www.scmp.com/news/world/middle-east/article/3294373/syrians-sing-songs-victory-revolution-month-after-assads-overthrow?utm_source=rss_feed",0,0,1
at://did:plc:lm2uhaoqoe6yo76oeihndfyi/app.bsky.feed.post/3lfhn3fjf3222,did:plc:lm2uhaoqoe6yo76oeihndfyi,"Lebanon PM Arrives In Damascus On First Such Visit Since Before Syria War: AFP

https://www.europesays.com/1758759/

Text size Lebanese Prime Minister Najib Mikati arrived in Damascus Saturday in the first such visit since before…",0,0,0
at://did:plc:mhqnbglrgmwiuz3kgexbi7uf/app.bsky.feed.post/3lfhn2n7ri727,did:plc:mhqnbglrgmwiuz3kgexbi7uf,"
🌐 Syrians sing songs of victory, revolution a month after Assad’s overthrow

#Assad   #Europe   #Rebels   #Syria   

https://www.scmp.com/news/world/middle-east/article/3294373/syrians-sing-songs-victory-revolution-month-after-assads-overthrow?utm_source=rss_feed",0,0,1
at://did:plc:bisugwv5dep674ht7ap2khfw/app.bsky.feed.post/3lfhmmz5itc2m,did:plc:bisugwv5dep674ht7ap2khfw,"Who would have thought the role played now by Syria?

The Bureau - a French & English sub  series - (equivalent to CIA HQ and cover operations) is instructively concerned with Syria, Kurds, Ukraine, Russia etc. territorial standoffs. Fascinating.",0,0,0
at://did:plc:j5uzkrwaujiaqzh2gwrg43cz/app.bsky.feed.post/3lfhmmtn6as2y,did:plc:j5uzkrwaujiaqzh2gwrg43cz,"It gives though reason to rethink, if actually ISIS children in Syria or else where, should be considered safe to evacuate or actually pose a long-time suicide risk to their native country.",0,0,0
at://did:plc:b3kq3nvy2bypjkrv6b5oyt4n/app.bsky.feed.post/3lfhmfu5fsk2q,did:plc:b3kq3nvy2bypjkrv6b5oyt4n,"""The Prime Minister of Lebanon is planning to visit Syria. After fifteen years, no president or Prime Minister has visited there.

These countries are neighbouring countries, but it has not happened that these leaders visit each other",0,0,0
at://did:plc:tfg6c2ld53prlvxysacqo7zi/app.bsky.feed.post/3lfhm6asznc2l,did:plc:tfg6c2ld53prlvxysacqo7zi,Kurdish general urges Trump to leave US troops in north-east Syria www.theguardian.com/...,0,1,0
at://did:plc:4i5kxqwgypg2iwjomkjz6fyf/app.bsky.feed.post/3lfhlwdmdmc2f,did:plc:4i5kxqwgypg2iwjomkjz6fyf,"Good. As long as that equipment is in a harbour in Syria, it won't be of much use. And it won't do any damage.",0,0,0
at://did:plc:gcivrywdxzq33pt6trdudslu/app.bsky.feed.post/3lfhlvycrch2c,did:plc:gcivrywdxzq33pt6trdudslu,Lebanon PM Mikati meets Syria leader A-Sharaa in Damascus. This is the first visit of a Lebanese PM in Damascus since 2010 ,0,0,0
at://did:plc:6b77l3ndzv2o7alhbdfc66zq/app.bsky.feed.post/3lfhlodaqxk2l,did:plc:6b77l3ndzv2o7alhbdfc66zq,"Germany and Europe refusing to lift the sanctions on #Syria is not about trying to cause the temporary government to fall, but about sending a message to Damascus that if they want to succeded they must do whatever Europe says.'

Here more on Palestine this Week www.youtube.com/watch?v=Fm7r...",0,0,1
at://did:plc:2dzgwqychwbjlvc5cskw7dct/app.bsky.feed.post/3lfhljo2gnc2t,did:plc:2dzgwqychwbjlvc5cskw7dct,"Probably as the US told him we had to:
On taking back British IS members in Syria Sebastian Gorka says:
“That is doubly so for the UK which has a very special place in Trump’s heart and we would all wish to see the ‘special relationship’ fully re-established.”
www.theguardian.com/world/2025/j...",0,0,0
at://did:plc:w3tl4mufqdkbdvb4zxpytz36/app.bsky.feed.post/3lfhlfxmq5223,did:plc:w3tl4mufqdkbdvb4zxpytz36,"2/2 The devestation in Gaza, Syria or countless other disasters around the world  just don’t seem to concern people as much as when it happens in Ukraine, USA or Spain. I’m trying to work out why?",0,0,0
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3lfhl3wrcac2f,did:plc:mcb6n67plnrlx4lg35natk2b,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - ukraine
️⚠️💨2 - gaza
️⚠️💨1 - 1﹐302
️⚠️💨1 - moyes
️⚠️💨1 - hund
️⚠️💨1 - シャニ
️⚠️💨1 - escalator
️⚠️💨1 - 2025-01-11
️⚠️💨1 - 鏡開き
10th - riesa
(tap to see all posts w/ the word! ANDROID: long-press&copy)

#ListenToBlackVoices",0,0,1
at://did:plc:47pef25n27xbumca5fdliojm/app.bsky.feed.post/3lfhktzib6s2e,did:plc:47pef25n27xbumca5fdliojm,"#PETA #TruthSocial #Denmark #USA #England #Ireland #Italy #Africa #Syria  #Malaysia #Greenland #Netherlands #Thailand #Polen #Hungary #Belgium #France #Luxemburg #Turkey #Mexico #Brazil #Japan #Argentina #Korea #Colombia #Australia
Nazis blocking TV Cable from the USA. How is it in your country?",0,0,0
at://did:plc:ytwny3tzi3pqnd67ehndyeag/app.bsky.feed.post/3lfhkt7muw323,did:plc:ytwny3tzi3pqnd67ehndyeag,"JUST IN: Naked Wines plc (NWINF) Second Quarter 2025 Earnings Conference Call Transcript https://buff.ly/3ZrtRFn 
#syria
$rwa
#jayz
#fulars
#BBkingvivian
#leonlett
#trending
#ecdsa
#luigi
#bregman
Follow and tu…",0,0,0
at://did:plc:aas73ce7nxu3wldul2ngmc4i/app.bsky.feed.post/3lfhkntmmv22d,did:plc:aas73ce7nxu3wldul2ngmc4i,"#INTERVIEW | “Zenobia’s legacy challenges stereotypes and inspires Syrian women to shape their future,” says Khoud Al-Issa of Zenobia Women’s Gathering in an interview with Medya News.
#Zenobia | #MedyaNews | #Rojava | #Syria

🔗 medyanews.rs/P8o6Bun
alternative: justpaste.it/hxwfz",0,1,4
at://did:plc:5oxnjt7sug5pczkrgviuzyms/app.bsky.feed.post/3lfhkme6pci2e,did:plc:5oxnjt7sug5pczkrgviuzyms,"
🌐 Syria: Assad regime 'destroyed a generation of athletes'

#Syria   

https://www.dw.com/en/syria-assad-regime-destroyed-a-generation-of-athletes/a-71061409?maca=en-rss-en-all-1573-rdf",0,0,0
at://did:plc:5oxnjt7sug5pczkrgviuzyms/app.bsky.feed.post/3lfhkm4azfv2l,did:plc:5oxnjt7sug5pczkrgviuzyms,"
🌐 Can Syria's devastated cultural heritage be rebuilt?

#Civil war   #Syria   

https://www.dw.com/en/can-syria-s-devastated-cultural-heritage-be-rebuilt/a-71096112?maca=en-rss-en-all-1573-rdf",0,0,0
at://did:plc:a6tynmyiald4k5swuwpb5fmx/app.bsky.feed.post/3lfhkinx2gl2t,did:plc:a6tynmyiald4k5swuwpb5fmx,"Posted on Jan 10, 2025 6:44 AM

Syria reportedly blocks evacuation of Russian military equipment from naval base",1,0,1
at://did:plc:izw4ngghcjogxnawwyzl46b3/app.bsky.feed.post/3lfhkhgr6hs2p,did:plc:izw4ngghcjogxnawwyzl46b3,Why doesn't Syria just confiscate it?,0,0,0
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lfhk3nav522x,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa  #losangeles
www.youtube.com/watch?v=HeFq...
(For you)  Manny More daily new videos scroll down ***click the playlist link.***",0,0,1
at://did:plc:5zww7zorx2ajw7hqrhuix3ba/app.bsky.feed.post/3lfhk2g62pa2e,did:plc:5zww7zorx2ajw7hqrhuix3ba,"Direct transport links between north and Syria ‘under discussion’

https://www.byteseu.com/642020/

Discussions are underway to potentially create direct transport links between the north and Syria, the north’s ‘transport minister’ Erhan Arikli said. Speaking to the north’s public broadcaster …",0,0,0
